industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
industrial,industrial_products,US6821891057,ON SEMICONDUCTOR,31,Sus actividades comerciales se centran en el tema de Productos Industriales.,"onsemi mantiene un enfoque significativo en el sector industrial, proporcionando soluciones inteligentes de energía y detección para ayudar a los clientes a crear productos de vanguardia. Este énfasis es evidente en sus prioridades estratégicas, que incluyen el avance de iniciativas críticas en centros de datos automotrices, industriales y de IA. El enfoque de la empresa en capturar megatendencias de alto crecimiento en infraestructura automotriz e industrial subraya aún más la importancia de estos mercados. Si bien los ingresos de la División de Energía Industrial han experimentado disminuciones debido a las fluctuaciones de la demanda, el segmento industrial sigue contribuyendo significativamente a los ingresos generales de la empresa.","[{'name': 'on-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/on-Q324-10-Q.html'}, {'name': 'on-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/on-Q224-10-Q.html'}]",8677881,USD,ON,SMART,STK,True,IN3
industrial,industrial_products,SG9999000020,FLEX LTD,32,Contribuye al tema de Productos Industriales a través de su enfoque operativo.,"El compromiso de Flex con el tema de Productos Industriales se demuestra a través de sus asociaciones con clientes de diversas industrias, incluido el sector industrial. El segmento de Flex Reliability Solutions (FRS) abarca dispositivos industriales y equipos de capital, energías renovables, energía crítica y ofertas de energía integrada. Si bien los productos industriales son un mercado final para Flex, la empresa ha experimentado una disminución en las ventas netas dentro de su negocio industrial debido a la debilidad de la demanda en áreas como las energías renovables y la energía limpia, aunque esto se vio parcialmente compensado por el crecimiento y las adquisiciones en ofertas de energía crítica. Además, la debilidad macroeconómica en los sectores industrial y de energías renovables se ve compensada por la fortaleza en la energía de los centros de datos.","[{'name': 'flex-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/flex-Q325-10-Q.html'}, {'name': 'flex-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/flex-Q225-10-Q.html'}, {'name': 'flex-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/flex-FY25-10-K.html'}]",4596077,USD,FLEX,SMART,STK,True,IN3
industrial,industrial_products,US68902V1070,OTIS WORLDWIDE CORP,33,"Fabrica, instala y da servicio a ascensores, escaleras mecánicas y pasillos rodantes, que son productos industriales esenciales para el desarrollo urbano y la infraestructura en todo el mundo.","Otis participa en el tema de Productos Industriales a través de la fabricación de ascensores, escaleras mecánicas y pasillos rodantes, respaldada por una red global de 17 fábricas. Las operaciones de la empresa incluyen el abastecimiento de materiales como acero y aluminio, algunos de los cuales están sujetos a aranceles, lo que lleva a ajustes en la cadena de suministro y estrategias de abastecimiento alternativas. Además, Otis se enfoca en estandarizar procesos y mejorar la adquisición de la cadena de suministro a través del programa UpLift.","[{'name': 'otis-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/otis-Q225-10-Q.html'}]",410755402,USD,OTIS,SMART,STK,True,IN3
industrial,industrial_products,JP3788600009,HITACHI LTD,34,"Proporciona una gama completa de productos industriales, que abarcan maquinaria avanzada, sistemas de infraestructura y soluciones digitales, para impulsar la eficiencia y la innovación en diversos sectores industriales.",,,13905665,JPY,6501,SMART,STK,False,IN3
industrial,industrial_products,US2600031080,DOVER CORP,35,Proporciona productos industriales utilizados en diversos sectores.,"La participación de Dover en el tema de Productos Industriales es evidente a través de su fabricación diversificada y soluciones en múltiples segmentos. El segmento de Productos de Ingeniería, aunque experimenta fluctuaciones en los ingresos, proporciona equipos, componentes y servicios a mercados finales como el de cabrestantes y polipastos industriales, y dispensación de fluidos. Además, el segmento de Soluciones de Bombas y Procesos fabrica bombas especiales, medidores de flujo y componentes de precisión para diversas aplicaciones industriales, incluida la producción química y el procesamiento de polímeros; sin embargo, la exposición de la empresa es algo limitada debido a su amplia diversificación en otros sectores, así como a su dependencia de subcomponentes importados como el acero estructural.","[{'name': 'dov-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dov-Q125-10-Q.html'}, {'name': 'dov-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dov-Q225-10-Q.html'}]",6517,USD,DOV,SMART,STK,True,IN3
industrial,industrial_products,US45687V1061,INGERSOLL-RAND INC,36,Fabrica una amplia gama de equipos y soluciones industriales que son esenciales para diversos procesos y aplicaciones industriales.,"La participación de Ingersoll Rand en el tema de Productos Industriales es evidente a través de su posición como líder del mercado mundial, ofreciendo una cartera amplia y diversa de tecnologías de aire, fluidos, energía y médicas. La empresa fabrica una amplia gama de productos de compresores, bombas, vacío y sopladores, vendidos bajo marcas de primer nivel como Ingersoll Rand y Gardner Denver. La demanda de los productos de Tecnologías y Servicios Industriales de Ingersoll Rand está correlacionada con la utilización de la capacidad industrial y las tasas de producción, lo que destaca la importancia de este sector para el rendimiento general de la empresa.","[{'name': 'ir-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ir-Q324-10-Q.html'}, {'name': 'ir-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ir-Q225-10-Q.html'}, {'name': 'ir-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ir-FY24-10-K.html'}]",404509190,USD,IR,SMART,STK,True,IN3
industrial,industrial_products,US03820C1053,APPLIED INDUSTRIAL TECH INC,37,"Proporciona una amplia gama de productos, soluciones y servicios industriales esenciales para el mantenimiento, la reparación y la operación de instalaciones y equipos industriales.","El enfoque de Applied Industrial Technologies en el tema de Productos Industriales es evidente a través de su papel como distribuidor líder y proveedor de soluciones técnicas de tecnologías de movimiento industrial, potencia, control y automatización. La red integral de la empresa incluye aproximadamente 6.800 empleados asociados y aproximadamente 600 instalaciones, ofreciendo una selección de más de 9.2 millones de unidades de mantenimiento de existencias (SKU) con un enfoque en rodamientos industriales, productos de transmisión de potencia, componentes y sistemas de potencia fluida, control de flujo especializado, soluciones avanzadas de automatización de fábricas y suministros de mantenimiento relacionados. Applied Industrial Technologies atiende a usuarios finales de MRO (mantenimiento, reparación y operación) y OEM (fabricación de equipos originales) en diversos mercados industriales, principalmente en América del Norte, Australia, Nueva Zelanda y Singapur.","[{'name': 'ait-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ait-Q125-10-Q.html'}, {'name': 'ait-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ait-FY25-10-K.html'}, {'name': 'ait-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ait-Q325-10-Q.html'}, {'name': 'ait-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ait-Q225-10-Q.html'}]",4313,USD,AIT,SMART,STK,True,IN3
industrial,industrial_products,US5339001068,LINCOLN ELECTRIC HOLDINGS,38,"Desarrolla y fabrica una amplia gama de soluciones avanzadas de soldadura por arco, soldadura robótica, equipos de corte por plasma y oxicorte, y otros productos industriales, sirviendo a varios sectores industriales a nivel mundial.","El negocio de Leco está significativamente ligado al tema de Productos Industriales, ya que la empresa es el mayor diseñador y fabricante mundial de productos de soldadura y corte por arco, ofreciendo una amplia gama de equipos, consumibles y otros productos relacionados. Estos productos, que incluyen fuentes de energía para soldadura por arco, cortadoras de plasma, sistemas de alimentación de alambre y sistemas de automatización integrados, se venden a nivel mundial y sirven a una variedad de industrias. La empresa también monitorea indicadores económicos clave como las tendencias de producción industrial y el consumo de acero, lo que demuestra aún más la importancia del sector industrial para sus operaciones.","[{'name': 'leco-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/leco-Q324-10-Q.html'}, {'name': 'leco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/leco-FY24-10-K.html'}, {'name': 'leco-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/leco-Q225-10-Q.html'}]",4814179,USD,LECO,SMART,STK,True,IN3
industrial,industrial_products,US0091581068,AIR PRODUCTS & CHEMICALS INC,39,Proporciona gases y productos químicos industriales esenciales que son fundamentales para los procesos de fabricación y los productos finales en numerosos sectores industriales.,,,4487,USD,APD,SMART,STK,True,IN3
industrial,industrial_products,US2788651006,ECOLAB INC,40,"Proporciona una amplia gama de soluciones de limpieza industrial, saneamiento y tratamiento de agua esenciales para diversas operaciones y procesos industriales.","La participación de Ecolab en el tema de Productos Industriales es evidente a través del crecimiento reportado en sus segmentos Global Industrial y Global Water. Específicamente, el segmento Global Industrial experimentó un aumento en las ventas, y el segmento Global Water experimentó un crecimiento impulsado por los sectores Light & Heavy y Food & Beverage. Dentro de Light & Heavy, los sectores de manufactura y downstream contribuyeron al crecimiento, particularmente en alimentos y bebidas. Además, las ventas a ChampionX se registran en el segmento Global Industrial, lo que demuestra aún más la participación de Ecolab en productos industriales.","[{'name': 'ecl-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ecl-Q324-10-Q.html'}, {'name': 'ecl-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ecl-Q125-10-Q.html'}]",6682,USD,ECL,SMART,STK,True,IN3
industrial,industrial_products,JP3902400005,MITSUBISHI ELECTRIC CORP,41,"Desarrolla y fabrica una amplia gama de productos industriales, incluidos sistemas de automatización de fábricas, equipos de distribución de energía y maquinaria industrial, sirviendo a diversos sectores a nivel mundial.",,,13905675,JPY,6503,SMART,STK,False,IN3
industrial,industrial_products,US9821041012,WORTHINGTON STEEL INC,42,Proporciona soluciones de acero y productos diseñados a medida que son componentes esenciales para una amplia gama de aplicaciones industriales y procesos de fabricación.,,,667403608,USD,WS,SMART,STK,True,IN3
industrial,industrial_products,US42704L1044,HERC HOLDINGS INC,43,Contribuye al sector de Productos Industriales a través del suministro de equipos y servicios que apoyan las operaciones industriales.,"La participación de la empresa en el tema de Productos Industriales es evidente a través de sus actividades comerciales principales, centradas principalmente en el alquiler y la venta de equipos. Una parte significativa de los ingresos de la empresa proviene del alquiler de equipos, la venta de equipos nuevos y usados, piezas y suministros. La adquisición de H&E Equipment Services solidifica aún más este enfoque, agregando una mezcla diversa de flota de alquiler general que incluye plataformas de trabajo aéreo, equipos de movimiento de tierras, equipos de manejo de materiales y otras líneas de equipos, que sirven a los mercados de construcción e industrial.","[{'name': 'hri-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hri-Q125-10-Q.html'}, {'name': 'hri-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hri-Q225-10-Q.html'}, {'name': 'hri-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hri-FY24-10-K.html'}]",236086467,USD,HRI,SMART,STK,False,IN3
industrial,industrial_products,US1638511089,CHEMOURS CO/THE,44,Proporciona una amplia gama de productos químicos esenciales para diversas aplicaciones industriales.,"Chemours es un proveedor global líder de productos químicos de alto rendimiento que sirven como insumos clave en diversas industrias. La compañía ofrece soluciones personalizadas con una amplia gama de productos químicos industriales y especializados para mercados como refrigeración y aire acondicionado, recubrimientos, plásticos, transporte, semiconductores y electrónica de consumo, industria general, y petróleo y gas. Sus productos principales incluyen refrigerantes, pigmentos de dióxido de titanio y resinas fluoropoliméricas industriales, lo que destaca el papel de la compañía en el suministro de componentes esenciales a diversos sectores.","[{'name': 'cc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cc-Q324-10-Q.html'}, {'name': 'cc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cc-FY24-10-K.html'}, {'name': 'cc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cc-Q225-10-Q.html'}]",196682709,USD,CC,SMART,STK,True,IN3
industrial,industrial_products,US4435106079,HUBBELL INC,45,"Desarrolla y fabrica una amplia gama de productos y componentes de infraestructura eléctrica y electrónica esenciales para operaciones industriales, aplicaciones de servicios públicos e instalaciones comerciales.","La participación de Hubbell en la industria de productos industriales es evidente a través de la fabricación de productos eléctricos y soluciones para servicios públicos para diversas aplicaciones de clientes. La empresa atiende a clientes en mercados finales industriales y ha invertido en optimización de huella, automatización e iniciativas de productividad. Hubbell se beneficia de proyectos industriales ligeros y actividades de relocalización, particularmente con sus conectores de puesta a tierra, y los mercados industriales ligeros se describen como muy fuertes para conectores y productos de puesta a tierra.","[{'name': 'hubb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hubb-Q324-10-Q.html'}, {'name': 'hubb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hubb-FY24-10-K.html'}]",216386790,USD,HUBB,SMART,STK,True,IN3
industrial,industrial_products,US4432011082,HOWMET AEROSPACE INC,46,"Suministra componentes y materiales de ingeniería avanzados, críticos para diversas aplicaciones industriales.","La participación de Howmet en el tema de Productos Industriales es evidente a través de la aplicación de sus productos multimateriales, que incluyen níquel, titanio, aluminio y cobalto, en mercados industriales a nivel mundial. La compañía ha experimentado un crecimiento en las ventas y un aumento del EBITDA debido a las ventas favorables en estos mercados industriales. Específicamente, el crecimiento en las turbinas de gas industriales, los mercados de petróleo y gas, y las piezas de repuesto de motores ha contribuido al aumento de las ventas. Este crecimiento en el sector industrial destaca la importancia de este tema para el rendimiento general del negocio de Howmet.","[{'name': 'hwm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/hwm-FY24-10-K.html'}, {'name': 'hwm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/hwm-Q125-10-Q.html'}]",403121976,USD,HWM,SMART,STK,True,IN3
industrial,industrial_products,DE0007500001,THYSSEN-KRUPP AG,47,"Fabrica una amplia gama de bienes industriales, que incluyen acero, tecnología de componentes y soluciones de ingeniería de plantas, sirviendo a diversos sectores a nivel mundial.",,,4465866,EUR,TKA,SMART,STK,False,IN3
industrial,industrial_products,US4571871023,INGREDION INC,48,Suministra soluciones de ingredientes esenciales críticas para la fabricación y el desarrollo de una amplia gama de productos industriales.,"El compromiso de Ingredion con el tema de Productos Industriales es evidente a través de su provisión de soluciones de ingredientes para el mercado industrial, derivadas de granos, frutas, verduras y otros materiales de origen vegetal. La empresa apoya el crecimiento a largo plazo de los almidones industriales, como lo demuestra la expansión de su planta de Cedar Rapids. Sin embargo, el segmento de Alimentos e Ingredientes Industriales experimentó menores volúmenes de ventas debido a la debilitada demanda de cajas de cartón corrugado y la reducción de las ventas de almidón industrial, lo que afectó el ingreso operativo del segmento.","[{'name': 'ingr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ingr-Q225-10-Q.html'}]",107051249,USD,INGR,SMART,STK,True,IN3
industrial,industrial_products,US29605J1060,ESAB CORP,49,"Proporciona equipos y consumibles esenciales para soldadura, corte y automatización, apoyando diversos procesos industriales de fabricación y fabricación.","La conexión de ESAB con el tema de Productos Industriales es evidente a través de su autoidentificación como un compuesto industrial de primer nivel enfocado con un historial de innovación en productos y soluciones de flujo de trabajo, sirviendo a una base de clientes global en múltiples mercados finales industriales. Las operaciones de la empresa implican la formulación, el desarrollo, la fabricación y el suministro de productos consumibles y equipos, incluidos robots de corte, unión y soldadura, así como equipos de control de gas. ESAB mejora su oferta de productos y expande su base de clientes, al tiempo que mitiga los efectos de las exposiciones cíclicas del mercado industrial a través de la diversidad geográfica y de mercados finales. Además, ESAB apoya al sector industrial donando equipos y organizando seminarios para educar a los estudiantes en técnicas de soldadura y tecnología de fabricación.","[{'name': 'esab-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/esab-Q324-10-Q.html'}, {'name': 'esab-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/esab-Q224-10-Q.html'}, {'name': 'esab-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/esab-Q125-10-Q.html'}]",550617891,USD,ESAB,SMART,STK,True,IN3
industrial,industrial_products,US81211K1007,SEALED AIR CORP,50,Contribuye al tema de Productos Industriales.,"La participación de la empresa en el tema de Productos Industriales es evidente a través de su segmento de Protección, donde aproximadamente el 60% de las ofertas de productos se dirigen a mercados industriales finales. Las soluciones de embalaje protector de la empresa se utilizan en muchos mercados globales para proteger los productos durante el transporte y son valiosas para la fabricación industrial. Además, la empresa monitorea activamente el sentimiento del consumidor e industrial, junto con los posibles efectos secundarios en los mercados de cumplimiento y los mercados industriales finales, con su cartera industrial superando a la cartera de cumplimiento en el primer trimestre. La empresa también ofrece soluciones de embalaje a una variedad de mercados finales, incluidos los industriales.","[{'name': 'see-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/see-Q324-10-Q.html'}]",4082282,USD,SEE,SMART,STK,True,IN3
industrial,industrial_products,US8807791038,TEREX CORP,51,"Proporciona una cartera diversa de equipos industriales para la construcción, el manejo de materiales y el desarrollo de infraestructuras, sirviendo a sectores críticos de alta resistencia.","El compromiso de Terex con el tema de Productos Industriales es evidente a través de su negocio principal como fabricante mundial de equipos industriales, produciendo maquinaria de procesamiento de materiales, soluciones de residuos y reciclaje, plataformas elevadoras móviles y equipos para la industria de servicios eléctricos. La empresa diseña, construye y da soporte a productos utilizados en diversos sectores, incluyendo mantenimiento, fabricación, energía, gestión de minerales y materiales, construcción, residuos y reciclaje, y la industria del entretenimiento. Terex está posicionada para ofrecer valor a largo plazo con una sólida cartera de negocios líderes en la industria en diversos segmentos industriales, aunque enfrenta desafíos comunes a las empresas industriales, como la exposición a aranceles sobre materiales importados.","[{'name': 'tex-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tex-FY24-10-K.html'}, {'name': 'tex-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tex-Q324-10-Q.html'}]",12732,USD,TEX,SMART,STK,True,IN3
industrial,industrial_products,US62955J1034,NOV INC,52,"Proporciona una cartera integral de equipos, sistemas y componentes esenciales para diversas operaciones industriales, particularmente dentro del sector energético.",,,462100032,USD,NOV,SMART,STK,True,IN3
industrial,industrial_products,US74762E1029,QUANTA SERVICES INC,53,"Proporciona soluciones integrales de infraestructura y servicios especializados críticos para el desarrollo, mantenimiento y operación de instalaciones dentro del sector industrial.",,,6608432,USD,PWR,SMART,STK,True,IN3
industrial,industrial_products,US7496851038,RPM INTERNATIONAL INC,54,"Fabrica y comercializa una cartera diversa de recubrimientos especiales, selladores, materiales de construcción y servicios relacionados esenciales para diversas aplicaciones industriales.","La conexión de RPM con el tema de Productos Industriales es evidente a través de sus procesos de fabricación y ofertas de productos. La empresa utiliza diversas materias primas como pigmentos, resinas y disolventes, y también se centra en soluciones de embalaje, incluido el embalaje metálico. Además, el segmento de CPG de RPM experimenta crecimiento a través de sistemas integrales de techos y paredes, mientras que su segmento de PCG se beneficia de soluciones de pisos, particularmente aquellas orientadas a proyectos de nueva construcción de alto rendimiento.","[{'name': 'rpm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/rpm-Q125-10-Q.html'}, {'name': 'rpm-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/rpm-FY25-10-K.html'}]",273962,USD,RPM,SMART,STK,True,IN3
industrial,industrial_products,US92537N1081,VERTIV HOLDINGS CO-A,55,"Proporciona productos industriales esenciales, incluidas soluciones de infraestructura de energía, refrigeración y TI, fundamentales para mantener la confiabilidad y continuidad de diversas operaciones industriales.","La participación de Vertiv en la industria de Productos Industriales se refleja en su provisión de tecnología de infraestructura digital crítica para entornos comerciales e industriales a nivel mundial. La empresa ofrece tecnología a centros de datos, redes de comunicación y entornos comerciales e industriales. Esto indica la inversión y el compromiso de Vertiv con el sector industrial, aunque el desglose específico de los ingresos no se detalla.","[{'name': 'vrt-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vrt-Q125-10-Q.html'}, {'name': 'vrt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vrt-Q225-10-Q.html'}]",402783527,USD,VRT,SMART,STK,True,IN3
industrial,industrial_products,US92338C1036,VERALTO CORP,56,"Ofrece tecnologías y servicios esenciales que mejoran la eficiencia, la calidad y el cumplimiento de los procesos de fabricación y operativos en diversos sectores industriales.","El compromiso de VLTO con la temática de Productos Industriales es evidente a través de su segmento de Calidad e Innovación de Productos, que proporciona equipos, consumibles, software y servicios. Este segmento apoya diversas aplicaciones, incluyendo marcado y codificación, trazabilidad, impresión, diseño de empaques y gestión de calidad tanto para bienes de consumo empaquetados como para productos industriales. Además, los aumentos en las ventas principales del negocio de marcado y codificación han sido impulsados por una mayor demanda de consumibles en los mercados finales industriales, lo que destaca el papel del segmento en la atención a las necesidades industriales.","[{'name': 'vlto-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vlto-Q324-10-Q.html'}, {'name': 'vlto-Q224-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vlto-Q224-10-Q.html'}, {'name': 'vlto-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vlto-FY24-10-K.html'}]",655276622,USD,VLTO,SMART,STK,True,IN3
industrial,industrial_products,US8873891043,TIMKEN CO,57,Contribuye al tema de Productos Industriales.,"La participación de The Timken Company en el tema de Productos Industriales es evidente en su negocio principal, que implica el diseño y la fabricación de rodamientos de ingeniería y productos de movimiento industrial. La cartera de la compañía presenta sólidas marcas industriales y tiene como objetivo mejorar la confiabilidad y la eficiencia de la maquinaria y el equipo a nivel mundial. Además, la compañía se ve afectada por las condiciones del mercado industrial y los aranceles, lo que demuestra aún más su participación en el sector industrial.","[{'name': 'tkr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tkr-Q125-10-Q.html'}, {'name': 'tkr-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tkr-Q225-10-Q.html'}, {'name': 'tkr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tkr-Q324-10-Q.html'}, {'name': 'tkr-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tkr-FY24-10-K.html'}]",12826,USD,TKR,SMART,STK,True,IN3
industrial,industrial_products,GB00BD9G2S12,GATES INDUSTRIAL CORP PLC,58,"Fabrica y suministra una amplia gama de productos de transmisión de potencia y potencia fluida, sirviendo como proveedor de componentes críticos para diversas aplicaciones industriales.","Gates es un fabricante mundial de soluciones de transmisión de potencia y potencia fluida, con productos utilizados en numerosos mercados finales, incluidos el industrial diversificado, el industrial fuera de carretera y el industrial en carretera. Una parte significativa de los ingresos de la empresa proviene de las ventas a canales de OEM y de repuesto, sirviendo a una variedad de clientes industriales y automotrices. Si bien la empresa ha experimentado un crecimiento en algunos segmentos y regiones industriales, también enfrenta desafíos como la débil demanda del mercado final industrial y la disminución de las ventas de OEM industriales. La empresa se enfoca en mejorar los márgenes brutos a través de ahorros en costos de materiales, optimización de la huella e iniciativas de productividad.","[{'name': 'gtes-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gtes-Q125-10-Q.html'}, {'name': 'gtes-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gtes-FY24-10-K.html'}, {'name': 'gtes-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gtes-Q324-10-Q.html'}, {'name': 'gtes-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gtes-Q225-10-Q.html'}]",304032101,USD,GTES,SMART,STK,True,IN3
industrial,industrial_products,US0326541051,ANALOG DEVICES INC,59,"Proporciona tecnologías esenciales de procesamiento de señales analógicas, de señales mixtas y digitales de alto rendimiento que permiten sistemas avanzados de automatización, instrumentación y control en diversas aplicaciones industriales.","El compromiso de Analog Devices con el tema de Productos Industriales es evidente a través de sus ingresos constantes reportados del mercado final industrial. En el año fiscal 2024, el mercado final industrial representó el 46% de los ingresos totales de la empresa, y en el año fiscal 2023, representó el 54%. Durante los tres meses finalizados el 3 de mayo de 2025, los ingresos industriales fueron de $1,157,747 (miles), lo que representa el 44% de los ingresos totales, y durante los seis meses finalizados el 3 de mayo de 2025, los ingresos industriales fueron de $2,229,837 (miles), lo que también representa el 44% de los ingresos totales.","[{'name': 'adi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adi-Q324-10-Q.html'}, {'name': 'adi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/adi-FY24-10-K.html'}, {'name': 'adi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adi-Q125-10-Q.html'}, {'name': 'adi-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adi-Q225-10-Q.html'}]",4157,USD,ADI,SMART,STK,True,IN3
industrial,industrial_products,US34959J1088,FORTIVE CORP,60,Proporciona tecnologías y soluciones críticas que impulsan la innovación y la eficiencia en diversas aplicaciones de productos industriales.,,,236074120,USD,FTV,SMART,STK,True,IN3
industrial,industrial_products,US2372661015,DARLING INGREDIENTS INC,61,"Procesa subproductos orgánicos y corrientes de desechos en diversos productos industriales, como grasas, aceites y proteínas, utilizados en las industrias de fabricación y energía.","Darling Ingredients participa en la industria de Productos Industriales a través de su producción de ingredientes naturales sostenibles y soluciones especializadas personalizadas para diversos sectores, incluido el sector industrial. Los aceites y grasas de grado no alimentario de la empresa se venden a terceros para su uso en una amplia gama de aplicaciones industriales. Darling también transforma corrientes de subproductos animales en ingredientes utilizables y especializados, como materias primas para combustible, que se utilizan en aplicaciones industriales. Además, la empresa convierte subproductos animales en fuentes de energía de bajo grado para uso industrial.","[{'name': 'dar-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dar-Q324-10-Q.html'}, {'name': 'dar-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dar-Q125-10-Q.html'}, {'name': 'dar-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dar-Q225-10-Q.html'}, {'name': 'dar-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dar-FY24-10-K.html'}]",6604385,USD,DAR,SMART,STK,True,IN3
