type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
transportation and logistics,global_logistics,US78463M1071,SPS COMMERCE INC,37,"Proporciona soluciones de gestión de la cadena de suministro y de intercambio electrónico de datos basadas en la nube que agilizan la comunicación y optimizan las operaciones entre socios comerciales, apoyando directamente la logística global eficiente y el movimiento de inventario.","SPS Commerce facilita la colaboración entre minoristas, supermercados, distribuidores, proveedores, fabricantes y empresas de logística en todo el mundo a través de sus servicios de gestión de la cadena de suministro basados en la nube. Las soluciones de la empresa tienen como objetivo establecer y mantener una colaboración más sólida dentro de la cadena de suministro minorista global, fomentando una comunidad más dinámica e interconectada. SPS Commerce planea expandir aún más su presencia internacional, lo que indica una inversión continua en logística global.","[{'name': 'spsc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/spsc-Q324-10-Q.html'}, {'name': 'spsc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/spsc-FY24-10-K.html'}]",74685916,USD,SPSC,SMART,STK,True
transportation and logistics,global_logistics,US58733R1023,MERCADOLIBRE INC,38,"Opera una extensa red logística, Mercado Envíos, para facilitar el cumplimiento de comercio electrónico y la entrega de última milla en América Latina, contribuyendo significativamente a la infraestructura de la cadena de suministro de la región.",,,45602025,USD,MELI,SMART,STK,False
transportation and logistics,global_logistics,US25809K1051,DOORDASH INC - A,39,"Opera una plataforma logística que facilita la entrega a demanda, de última milla, de bienes de negocios locales a consumidores, aprovechando una amplia red para una distribución urbana eficiente.","La participación de DoorDash en la logística global se demuestra por su expansión internacional a través de adquisiciones como Wolt y la posible adquisición de Deliveroo, lo que aumentaría significativamente su presencia en Europa. La empresa tiene como objetivo agregar escala y obtener una posición en mercados con fuertes beneficios, con planes de operar en aproximadamente 45 países a nivel mundial, incluyendo 30 en Europa. Esta expansión refleja la gestión de DoorDash del movimiento de mercancías a través de fronteras internacionales, centrándose principalmente en la entrega de alimentos y comestibles.",,459309417,USD,DASH,SMART,STK,True
transportation and logistics,global_logistics,US9507551086,WERNER ENTERPRISES INC,40,Proporciona servicios de logística esenciales para las operaciones de la cadena de suministro global.,"La participación de Werner en la logística global se refleja principalmente en sus operaciones transfronterizas con México, donde tiene más de 25 años de experiencia y genera aproximadamente el 10% de sus ingresos totales. La compañía considera su experiencia en esta región una ventaja competitiva y sigue comprometida a servir a segmentos especializados dentro del transporte de una vía, incluidos los servicios transfronterizos con México. Werner también proporciona una red de entrega en América del Norte y gestiona los requisitos de transporte, incluidos los envíos transfronterizos hacia y desde México, utilizando proveedores de capacidad de terceros para la parte intra-México.","[{'name': 'wern-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wern-Q225-10-Q.html'}, {'name': 'wern-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/wern-FY24-10-K.html'}]",276009,USD,WERN,SMART,STK,True
transportation and logistics,global_logistics,US57686G1058,MATSON INC,41,"Ofrece servicios integrados de transporte marítimo y logística oceánica, facilitando el movimiento de mercancías a través de las cadenas de suministro globales.","La participación de Matson en la logística global es evidente a través de sus servicios de transporte marítimo y logística, que incluyen la gestión del movimiento de mercancías a través de fronteras internacionales. La empresa se adapta a las incertidumbres del comercio mundial y a los aranceles, como lo demuestra su estrategia China Plus One, la expansión en Vietnam y el trabajo con socios de transbordo en Asia. El segmento de Transporte Marítimo de Matson se ve afectado por la dinámica del comercio mundial, incluida la normalización del flujo comercial en el Mar Rojo y factores geopolíticos, y la empresa ajusta activamente sus estrategias en respuesta a los cambiantes entornos comerciales, como el cambio de ubicaciones de producción en Asia debido a los aranceles.","[{'name': 'matx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/matx-FY24-10-K.html'}, {'name': 'matx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/matx-Q225-10-Q.html'}, {'name': 'matx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/matx-Q324-10-Q.html'}]",108649896,USD,MATX,SMART,STK,True
transportation and logistics,global_logistics,US2172041061,COPART INC,42,"Facilita el movimiento, almacenamiento y procesamiento de vehículos dentro del ecosistema logístico global.","La participación de Copart en la logística global se deriva de sus operaciones internacionales en EE. UU., Reino Unido, Alemania, Brasil, Canadá, los EAU, España, Finlandia, Omán, la República de Irlanda y Bahréin, con la intención de ampliar la cobertura global para los vendedores de vehículos. Facilitan la venta de vehículos proporcionando un conjunto completo de servicios, incluida la gestión del transporte y el almacenamiento. Estos servicios incluyen la cobertura de los gastos de transporte para trasladar vehículos dentro y fuera de sus instalaciones, lo que es un componente de su oferta de servicios general.","[{'name': 'cprt-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cprt-Q225-10-Q.html'}, {'name': 'cprt-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cprt-FY24-10-K.html'}]",4728523,USD,CPRT,SMART,STK,True
transportation and logistics,global_logistics,US9182841000,VSE CORP,43,Soporta las operaciones logísticas globales a través de sus actividades comerciales.,,,6746559,USD,VSEC,SMART,STK,False
transportation and logistics,global_logistics,US1096961040,BRINK'S CO/THE,44,"Implica el transporte seguro y la gestión de objetos de valor, incluidos efectivo y otros activos de alto valor, como un componente especializado dentro de la infraestructura logística global.","La participación de Brink's en el tema de Logística Global es evidente a través de Brink's Global Services (BGS), que ofrece transporte internacional seguro, recogida, embalaje, despacho de aduanas, almacenamiento seguro en bóvedas y gestión de inventarios de productos y bienes de alto valor. BGS proporciona servicios integrales de logística global, lo que significa un enfoque en el transporte internacional, el despacho de aduanas, el almacenamiento y la gestión de inventarios. La empresa enfatiza explícitamente los servicios de BGS, lo que indica su importancia estratégica para Brink's.","[{'name': 'bco-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bco-Q225-10-Q.html'}, {'name': 'bco-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bco-Q324-10-Q.html'}, {'name': 'bco-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/bco-Q125-10-Q.html'}, {'name': 'bco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/bco-FY24-10-K.html'}]",11475,USD,BCO,SMART,STK,True
transportation and logistics,global_logistics,US7739031091,ROCKWELL AUTOMATION INC,45,"Proporciona soluciones de automatización industrial e información para optimizar y mejorar la eficiencia en las operaciones logísticas globales, incluida la manipulación de materiales, el almacenamiento y la ejecución de la cadena de suministro.",,,11697,USD,ROK,SMART,STK,True
transportation and logistics,global_logistics,US3614481030,GATX CORP,46,Contribuye al movimiento y almacenamiento eficientes de bienes dentro de la cadena de suministro global a través de su provisión de activos y servicios esenciales.,"La participación de GATX en la logística global se deriva de sus operaciones ferroviarias internacionales, incluidas GATX Rail Europe y Rail India, así como de su negocio de arrendamiento de contenedores cisterna, Trifleet, que facilita el movimiento de mercancías a través de los mercados globales. Si bien los contenedores cisterna en sí mismos no atraen riesgo arancelario, los productos dentro de ellos, en particular los productos químicos, podrían estar sujetos a aranceles dependiendo de su origen y destino, un factor que la empresa monitorea de cerca. El arrendamiento y la gestión de activos de GATX en los mercados ferroviarios y de contenedores cisterna, en particular a través de Trifleet, apoya el transporte de líquidos y gases a través de diferentes regiones.","[{'name': 'gatx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/gatx-FY24-10-K.html'}, {'name': 'gatx-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gatx-Q324-10-Q.html'}]",7690,USD,GATX,SMART,STK,True
transportation and logistics,global_logistics,US81211K1007,SEALED AIR CORP,47,"Proporciona soluciones de embalaje protectoras esenciales para asegurar y preservar bienes a lo largo de la cadena de suministro global, contribuyendo así a la eficiencia y seguridad de las operaciones logísticas en todo el mundo.","La participación de Sealed Air en la logística global es evidente a través de la entrega de soluciones de embalaje a mercados finales, incluidos el comercio electrónico minorista, la logística y las operaciones de cumplimiento omnicanal. La empresa está optimizando activamente su cadena de suministro y producción para mitigar los posibles impactos arancelarios y minimizar la inflación, al tiempo que evalúa áreas donde su huella global podría proporcionar una ventaja competitiva. Además, Sealed Air está monitoreando los posibles aranceles y aprovechando las exenciones del T-MEC para reducir la exposición, lo que demuestra un enfoque proactivo para gestionar su red de logística global. Las estrategias de la empresa incluyen la optimización de la producción y las adquisiciones para mitigar los posibles aranceles.","[{'name': 'see-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/see-FY24-10-K.html'}]",4082282,USD,SEE,SMART,STK,True
transportation and logistics,global_logistics,US3825501014,GOODYEAR TIRE & RUBBER CO,48,"Proporciona neumáticos esenciales para el transporte global de mercancías, apoyando el movimiento de productos a través de diversas cadenas de suministro.",,,7830,USD,GT,SMART,STK,True
transportation and logistics,global_logistics,US87612E1064,TARGET CORP,49,"Opera una vasta cadena de suministro global para el abastecimiento, distribución y entrega de una amplia gama de productos, lo que la convierte en un contribuyente significativo y beneficiario de la infraestructura y los servicios de logística global.",,,6437,USD,TGT,SMART,STK,True
transportation and logistics,global_logistics,US94419L1017,WAYFAIR INC- CLASS A,50,"Aprovecha una sofisticada red logística global para gestionar la entrega de una amplia gama de artículos para el hogar a clientes en todo el mundo, lo que contribuye a la escala y complejidad de la cadena de suministro global.",,,168812158,USD,W,SMART,STK,False
transportation and logistics,global_logistics,MHY1771G1026,COSTAMARE INC,51,"Proporciona servicios de transporte de contenedores y buques de carga seca, que son integrales para las cadenas de suministro globales y el movimiento eficiente de mercancías en todo el mundo.","La participación de Costamare en la logística global es evidente a través de sus operaciones de portacontenedores y graneleros secos, así como de su discusión sobre los desafíos geopolíticos y las incertidumbres económicas que impactan el comercio mundial, el redespliegue de flotas y las reorganizaciones de redes. La tasa de empleo de la flota de portacontenedores de la empresa se sitúa en el 100 % y el 73 % para 2025 y 2026, respectivamente, con ingresos totales contratados que ascienden a 2.300 millones de dólares y una duración restante de contrato de fletamento de 3.3 años. Además, la empresa posee 68 portacontenedores, fleta buques y tiene un negocio de graneleros secos, todo lo cual es integral para la logística global.",,80627441,USD,CMRE,SMART,STK,False
transportation and logistics,global_logistics,BMG162521014,BROOKFIELD INFRASTRUCTURE PA,52,Invierte y opera activos de infraestructura que son componentes esenciales de las redes logísticas globales.,"La participación de la empresa en el tema de Logística Global es evidente a través de sus operaciones globales de logística intermodal, que contribuyen al rendimiento de la empresa con una alta utilización de activos. Estas operaciones cuentan con contratos a largo plazo, una utilización cercana al 99% y recontratación con clientes a tarifas atractivas. Además, la empresa ha estado gestionando activamente su cartera de contenedores a través de adquisiciones y desinversiones, lo que indica un compromiso continuo con el mercado de la logística global.",,48085842,USD,BIP,SMART,STK,False
transportation and logistics,global_logistics,US32054K1034,FIRST INDUSTRIAL REALTY TR,53,"Proporciona bienes raíces industriales esenciales, incluyendo almacenes y centros de distribución, que son fundamentales para la infraestructura que apoya las operaciones logísticas globales.","La participación de la empresa en la logística global se refleja en su estrategia de concentrarse en 15 mercados logísticos clave dentro de los Estados Unidos, particularmente en mercados costeros, que se seleccionan por su potencial para beneficiarse de una mayor actividad de distribución impulsada por el comercio global y el consumo local. La empresa reconoce la influencia de los aranceles y las negociaciones comerciales internacionales en su negocio y en sus inquilinos, incluidos los 3PL chinos, lo que demuestra aún más su conexión con la logística global. Si bien la empresa alquila espacios a 3PL, incluidos aproximadamente 450,000 pies cuadrados a 3PL chinos, esta exposición se considera mínima y la empresa ha rechazado acuerdos con 3PL asiáticos debido a preocupaciones de crédito.","[{'name': 'fr-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fr-Q324-10-Q.html'}, {'name': 'fr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fr-Q125-10-Q.html'}]",7330,USD,FR,SMART,STK,True
transportation and logistics,global_logistics,MHY1968P1218,DANAOS CORP,54,"Proporciona servicios esenciales de transporte de contenedores que facilitan el movimiento global de mercancías, apoyando directamente las cadenas de suministro y el comercio internacionales.","El compromiso de la empresa con el tema de la logística global es evidente en sus discusiones sobre las incertidumbres del comercio mundial, los aranceles a las importaciones a EE. UU. y la normalización de los inventarios. Están monitoreando activamente las posibles interrupciones en las rutas de envío globales debido a eventos como los conflictos en Ucrania y Gaza. Además, la empresa está expandiendo su capacidad de buques al agregar un buque de 6.000 TEU a su cartera de pedidos con un flete a 5 años, al tiempo que se enfoca en reducir los costos por milla de TEU en buques más grandes, lo que indica una respuesta directa a la dinámica de la logística global.",,362047735,USD,DAC,SMART,STK,False
transportation and logistics,global_logistics,US48242W1062,KBR INC,55,Proporciona soluciones que respaldan las operaciones logísticas globales.,"La participación de KBR en Logística Global es evidente a través de su experiencia operativa en cadena de suministro y logística integradas. Esta experiencia se destaca en múltiples fuentes, lo que indica un enfoque constante en esta área. Las capacidades de KBR se extienden a la cadena de suministro y la logística integradas, lo que sugiere una asignación dedicada de recursos a este tema.","[{'name': 'kbr-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/kbr-Q125-10-Q.html'}]",41552939,USD,KBR,SMART,STK,True
transportation and logistics,global_logistics,US4532041096,IMPINJ INC,56,"Mejora las operaciones logísticas globales al proporcionar soluciones RFID para la identificación, el seguimiento y la gestión de inventario de artículos en tiempo real en toda la cadena de suministro.","La participación de la empresa en la logística global es evidente a través de la provisión de soluciones de conectividad destinadas a mejorar la eficiencia operativa para los proveedores de la cadena de suministro y la logística. Los clientes empresariales de la empresa se centran en mejorar la resiliencia y la flexibilidad de sus cadenas de suministro, lo que impulsa la demanda de las soluciones de la empresa. Además, la empresa apoya a sus socios en la navegación de desafíos de abastecimiento relacionados con aranceles y en la optimización de sus estrategias de producción geográfica. Estos esfuerzos para mejorar la flexibilidad y la visibilidad de la cadena de suministro resaltan el papel de la empresa en la facilitación del flujo de bienes dentro del panorama de la logística global.","[{'name': 'pi-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/pi-FY24-10-K.html'}]",241585158,USD,PI,SMART,STK,True
transportation and logistics,global_logistics,MHY271836006,GLOBAL SHIP LEASE INC-CL A,57,"Proporciona buques portacontenedores bajo contratos de fletamento a largo plazo, facilitando el comercio mundial y contribuyendo a la infraestructura marítima esencial para las operaciones logísticas a nivel mundial.","Las operaciones de Global Ship Lease se ven afectadas por las tendencias en la logística global, como lo demuestran las discusiones sobre tensiones comerciales, aranceles, problemas geopolíticos y disrupciones en la cadena de suministro que impactan la industria del transporte de contenedores. Las ineficiencias en las cadenas de suministro de contenedores, junto con la desconcentración de las cadenas de suministro en toda la región de Asia-Pacífico, requieren más buques para transportar el mismo volumen de carga, lo que aumenta la demanda de los buques portacontenedores medianos y pequeños de la empresa. Estos factores resaltan la participación implícita de la empresa y el impacto de las tendencias de la logística global, incluso sin mención explícita de equipos dedicados o métodos propietarios.",,358162268,USD,GSL,SMART,STK,False
transportation and logistics,global_logistics,US3976241071,GREIF INC-CL A,58,Proporciona soluciones esenciales de embalaje industrial que facilitan el transporte seguro y eficiente de mercancías dentro de las cadenas de suministro globales.,,,4812174,USD,GEF,SMART,STK,True
transportation and logistics,global_logistics,US48138M1053,JUMIA TECHNOLOGIES AG-ADR,59,"Facilita el movimiento y la entrega de mercancías a través de diversas geografías, aprovechando y desarrollando infraestructura logística para apoyar las operaciones de comercio electrónico.","El papel de Jumia en la logística global se demuestra a través de sus alianzas estratégicas e infraestructura. La empresa se enfoca en fortalecer las relaciones con vendedores internacionales, particularmente de China, para ampliar su surtido de productos a precios competitivos. El modelo de activos ligeros de Jumia se basa en alianzas con proveedores de logística externos a medida que expande su alcance más allá de las principales ciudades hacia regiones desatendidas. Además, Jumia está implementando iniciativas en toda la empresa en logística y cumplimiento, incluida la reducción de los costos de los bienes físicos y el ajuste de los niveles de personal en los almacenes.",,360310571,USD,JMIA,SMART,STK,False
transportation and logistics,global_logistics,US8115431079,SEABOARD CORP,60,Contribuye al movimiento de mercancías y al comercio internacional a través de su participación en servicios globales de transporte marítimo y de carga.,"La participación de Seaboard en la logística global es evidente a través de su segmento CT&M, que gestiona importantes envíos de granos, lo que contribuye a un aumento de las ventas netas impulsado por mayores volúmenes de materias primas. La estrategia de financiación de la empresa se centra en la gestión de riesgos financieros y la garantía de liquidez para las operaciones globales diarias, con financiación derivada de actividades operativas y endeudamiento estratégico. Sin embargo, el momento de las entregas dentro del segmento CT&M puede generar fluctuaciones significativas en el capital de trabajo, lo que pone de relieve las consideraciones logísticas en sus operaciones. Si bien las actividades de Seaboard tocan la logística global, no hay indicios de tecnología logística propietaria o ventajas geográficas exclusivas.","[{'name': 'seb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/seb-Q225-10-Q.html'}]",756577,USD,SEB,SMART,STK,False
transportation and logistics,global_logistics,US2772761019,EASTGROUP PROPERTIES INC,61,Proporciona propiedades industriales esenciales para el almacenamiento y la distribución de bienes dentro de las redes logísticas globales.,,,6747,USD,EGP,SMART,STK,True
transportation and logistics,global_logistics,IL0011741688,GLOBAL-E ONLINE LTD,62,Es importante para la industria de Logística Global.,"La participación de Global-E en la logística global es evidente a través de su asociación estratégica con DHL, que se ha extendido por otros tres años para mejorar la prestación de servicios para comerciantes y compradores. El enfoque de la empresa en la gestión de las complejidades del comercio internacional y los aranceles se demuestra en su 'oferta 3 B2C', diseñada para mitigar costos y manejar los procesos de importación/exportación. Además, los servicios de cumplimiento de Global-E contribuyen significativamente a sus ingresos, con un notable aumento del 36% a 105,9 millones de dólares, lo que pone de relieve el papel de la empresa en la navegación de la dinámica del comercio mundial y la garantía del cumplimiento.",,490162111,USD,GLBE,SMART,STK,False
transportation and logistics,global_logistics,MHY622674098,NAVIOS MARITIME PARTNERS LP,63,"Facilita el comercio global a través de sus servicios de transporte marítimo, contribuyendo a la cadena de suministro internacional y a la red logística.","La empresa, con su gran flota de 174 buques, está significativamente involucrada en la logística global, como lo demuestra su discusión sobre el comercio global y los aranceles. La empresa reconoce el impacto de las interrupciones como la situación del Mar Rojo en las rutas y los costos de envío, y el CEO ha mencionado el impacto de los aranceles en los patrones de comercio global. Estos factores, junto con $3.4 mil millones en ingresos contratados, resaltan la participación de la empresa en la navegación de las complejidades de la logística global.",,362915197,USD,NMM,SMART,STK,False
transportation and logistics,global_logistics,IE0003LFZ4U7,DOLE PLC,64,Logística Global forma un componente de su panorama operativo.,"La exposición de Dole al tema de Logística Global es evidente en su gestión activa del comercio internacional, el transporte marítimo y el abastecimiento, ya que la empresa navega por las complejidades logísticas y los mayores costos de envío. Esto incluye abordar problemas operativos de buques y adaptarse a las complejidades del entorno de abastecimiento actual, al tiempo que se mitigan las interrupciones. La empresa se está adaptando a la complejidad del comercio internacional y al entorno macroeconómico, lo que refleja su atención a la logística global.",,505002201,USD,DOLE,SMART,STK,False
transportation and logistics,global_logistics,US56585A1025,MARATHON PETROLEUM CORP,65,Aprovecha extensas redes logísticas globales para facilitar el transporte y la distribución de su petróleo crudo y productos de petróleo refinado a diversos mercados.,,,89495776,USD,MPC,SMART,STK,True
transportation and logistics,global_logistics,KYG367381053,FRESH DEL MONTE PRODUCE INC,66,"Gestiona una cadena de suministro global integral para productos frescos, lo que requiere extensas operaciones logísticas para el transporte, almacenamiento y distribución en mercados internacionales.","El compromiso de FDP con el tema de Logística Global es evidente a través de su sistema global de abastecimiento y logística, que garantiza la entrega constante de productos de alta calidad y servicios de valor agregado a su base de clientes. Las recientes presiones logísticas, como las interrupciones del transporte marítimo en el Mar Rojo, han impactado negativamente los servicios de transporte y logística de terceros de la empresa, lo que pone de relieve la importancia de la logística global para el negocio. El énfasis de la empresa en este sistema indica una dedicación a la gestión del flujo de bienes a través de las fronteras internacionales.","[{'name': 'fdp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fdp-FY24-10-K.html'}]",6478290,USD,FDP,SMART,STK,True
transportation and logistics,global_logistics,US87612G1013,TARGA RESOURCES CORP,67,"Implica el transporte y almacenamiento de gas natural y líquidos de gas natural a través de una extensa red de oleoductos e instalaciones, contribuyendo a la cadena de suministro global de productos energéticos.",,,81671838,USD,TRGP,SMART,STK,True
transportation and logistics,global_logistics,US5926881054,METTLER-TOLEDO INTERNATIONAL,68,"Proporciona soluciones de pesaje y medición de precisión esenciales para optimizar la eficiencia, la precisión y el cumplimiento normativo dentro de las operaciones logísticas globales.","La exposición de la empresa al tema de Logística Global es evidente a través de varios factores. La empresa experimentó retrasos en el envío con un proveedor de servicios de logística europeo, lo que afectó el crecimiento de las ventas netas en aproximadamente un 6% durante los tres meses finalizados el 31 de marzo de 2024. Además, la empresa se enfrenta a desafíos por disputas comerciales globales y aranceles, estimando un aumento de costos anualizado asociado de aproximadamente $115 millones debido a los aranceles implementados en 2025, y está implementando activamente acciones para mitigar el efecto de los aranceles. Estos aranceles y disputas comerciales afectan no solo los resultados financieros de la empresa, sino también el entorno económico global más amplio, lo que lleva a la empresa a asignar personal para monitorear y responder a estos problemas.","[{'name': 'mtd-Q124-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/mtd-Q124-10-Q.html'}]",6477908,USD,MTD,SMART,STK,True
transportation and logistics,global_logistics,US1924221039,COGNEX CORP,69,"Proporciona sistemas de visión artificial y lectores de códigos de barras industriales que mejoran la automatización, el seguimiento y la eficiencia en diversas operaciones logísticas y de distribución.","El compromiso de Cognex con el tema de Logística Global es evidente a través de la aplicación de su tecnología de visión artificial en la producción automatizada, distribución y aseguramiento de la calidad en diversas industrias, incluida la logística. Notablemente, los ingresos de la industria logística representaron aproximadamente el 23% de los ingresos totales de Cognex en 2024, lo que marcó un aumento del 20% con respecto al año anterior, impulsado por las inversiones de los clientes de comercio electrónico. El crecimiento de los ingresos de la compañía está respaldado además por un sólido desempeño en el sector logístico, particularmente en América y otros países de Asia.","[{'name': 'cgnx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cgnx-Q225-10-Q.html'}, {'name': 'cgnx-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cgnx-FY24-10-K.html'}]",267547,USD,CGNX,SMART,STK,True
transportation and logistics,global_logistics,US0003611052,AAR CORP,70,Implica operaciones dentro del sector de Logística Global.,,,4310,USD,AIR,SMART,STK,True
transportation and logistics,global_logistics,US3119001044,FASTENAL CO,71,"Utiliza su extensa red de distribución para entregar eficientemente suministros industriales y de construcción, contribuyendo al movimiento global y la disponibilidad oportuna de productos esenciales.","El compromiso de Fastenal con la logística global es evidente en su gestión estratégica de la cadena de suministro, particularmente en respuesta a los aranceles, ya que la empresa redirige productos a Canadá y México para crear cadenas de suministro más eficientes para los clientes. Esto incluye la gestión de cadenas de suministro a escala global y la oferta de los mismos servicios en diferentes ubicaciones en todo el mundo, aprovechando su huella global. Si bien sus operaciones se encuentran principalmente en América del Norte, continúan aumentando su presencia fuera de América del Norte e importan una cantidad significativa de productos de proveedores extranjeros, principalmente de Asia, lo que indica un enfoque creciente en la logística internacional.","[{'name': 'fast-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fast-FY24-10-K.html'}]",269120,USD,FAST,SMART,STK,True
