industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
telecommunications,wireless_services,US83088M1027,SKYWORKS SOLUTIONS INC,27,"Proporciona soluciones de semiconductores que permiten diversas tecnologías de comunicación inalámbrica, apoyando la infraestructura y los dispositivos críticos para los servicios inalámbricos.","Skyworks está fuertemente involucrada en la industria de servicios inalámbricos, como lo demuestra su papel central en la revolución inalámbrica y su historial de innovación en RF. Las tecnologías de la empresa admiten plataformas de conectividad exigentes, incluyendo 5G, WiFi, automotriz y Edge IoT. Los ingresos de Skyworks se ven significativamente influenciados por el sector móvil, que depende de los servicios inalámbricos, y la empresa también está viendo un crecimiento en aplicaciones de IoT de borde, automotriz, industrial, infraestructura y nube. Además, Skyworks participa en la adopción de WiFi 7 en dispositivos de consumo y empresariales y enlaces inalámbricos seguros para telemática 5G, lo que demuestra su compromiso con el avance de la tecnología inalámbrica.",,4726021,USD,SWKS,SMART,STK,True,WI1
telecommunications,wireless_services,US1717793095,CIENA CORP,28,Proporciona tecnología de redes que soporta la infraestructura y permite la entrega de servicios inalámbricos.,,,41045553,USD,CIEN,SMART,STK,True,WI1
telecommunications,wireless_services,US92552V1008,VIASAT INC,29,Participa en la prestación de servicios inalámbricos.,"El compromiso de Viasat con los Servicios Inalámbricos es evidente a través de su segmento de servicios de comunicación, que abarca una gama de soluciones de banda ancha y banda estrecha para mercados de movilidad gubernamentales y comerciales. La empresa desarrolla y vende productos y terminales avanzados de satélite e inalámbricos que admiten servicios de banda ancha y banda estrecha fijos y móviles, incluido el entretenimiento inalámbrico a bordo (W-IFE) para aviones comerciales y jets de negocios. Viasat también está innovando en el segmento de mercado de servicios satelitales móviles en banda L y apoya un enfoque basado en estándares de arquitectura abierta para el roaming de redes no terrestres y la interoperabilidad con redes terrestres, aprovechando el ecosistema 5G.","[{'name': 'vsat-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vsat-Q126-10-Q.html'}, {'name': 'vsat-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vsat-Q325-10-Q.html'}]",6746554,USD,VSAT,SMART,STK,True,WI1
telecommunications,wireless_services,US5502411037,LUMEN TECHNOLOGIES INC,30,"Ofrece infraestructura y servicios de red mayoristas a operadores inalámbricos, apoyando la entrega y expansión de servicios inalámbricos.",,,446613345,USD,LUMN,SMART,STK,True,WI1
telecommunications,wireless_services,US13100M5094,CALIX INC,31,Proporciona infraestructura de banda ancha y soluciones de software que permiten la entrega y expansión de servicios inalámbricos para sus clientes.,,,73793095,USD,CALX,SMART,STK,True,WI1
telecommunications,wireless_services,US0326541051,ANALOG DEVICES INC,32,Desarrolla y suministra tecnologías de semiconductores que sustentan la infraestructura y los dispositivos cruciales para los servicios de comunicación inalámbrica.,"La participación de ADI en la industria de servicios inalámbricos es evidente a través de su sector de comunicaciones, que representa una parte de sus ingresos trimestrales. Si bien los segmentos de línea fija y centros de datos han impulsado el crecimiento, impulsados por la creación de IA y una mayor demanda de productos de control de energía y ópticos, las tendencias de ingresos inalámbricos han sido mixtas. Específicamente, los ingresos inalámbricos han experimentado un crecimiento secuencial y declives interanuales en diferentes períodos, y la débil demanda en el submercado inalámbrico ha afectado al mercado final de comunicaciones. A pesar de esto, el segmento inalámbrico también ha demostrado un crecimiento de dos dígitos tanto secuencial como interanual.","[{'name': 'adi-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adi-Q125-10-Q.html'}, {'name': 'adi-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/adi-Q324-10-Q.html'}]",4157,USD,ADI,SMART,STK,True,WI1
telecommunications,wireless_services,US3789735079,GLOBALSTAR INC,33,"Proporciona servicios inalámbricos basados en satélite, ofreciendo soluciones de conectividad para diversas aplicaciones, incluida la comunicación de voz y datos en áreas remotas.","El compromiso de Globalstar con el tema de los Servicios Inalámbricos es evidente a través de su negocio principal de proporcionar servicios inalámbricos a través de su red satelital, que ofrece conectividad en áreas desatendidas por redes terrestres y admite comunicaciones de misión crítica. La compañía se enfoca en habilitar arquitecturas de red híbridas satelitales-terrestres y ha lanzado una solución IoT satelital bidireccional para satisfacer la creciente demanda mundial de sistemas de comando y control confiables. Además, Globalstar está avanzando en su plataforma XCOM RAN para ingresar a los mercados inalámbricos terrestres y expandiendo el acceso a sus soluciones satelitales a través de asociaciones estratégicas mayoristas, respaldado por el nombramiento de un VP para liderar iniciativas de redes inalámbricas privadas.","[{'name': 'gsat-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/gsat-Q225-10-Q.html'}]",760229174,USD,GSAT,SMART,STK,False,WI1
telecommunications,wireless_services,BMG9001E1286,LIBERTY LATIN AMERIC-CL C,34,"Proporciona servicios de comunicación inalámbrica, ofreciendo conectividad móvil y soluciones a clientes dentro de sus regiones operativas.","La participación de la empresa en servicios inalámbricos es evidente a través de su provisión de telecomunicaciones fijas, móviles y submarinas en América Latina y el Caribe, sirviendo a más de seis millones de suscriptores móviles. La empresa ofrece servicios móviles como una oferta principal y reconoce los rápidos cambios que ocurren en las industrias de distribución de banda ancha y servicios móviles. Además, las actividades de la empresa incluyen la adquisición de activos de espectro y licencias para ofrecer nuevos servicios de datos móviles, lo que demuestra una inversión en tecnologías inalámbricas.","[{'name': 'lilak-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/lilak-Q125-10-Q.html'}]",301303327,USD,LILAK,SMART,STK,False,WI1
telecommunications,wireless_services,US1263491094,CSG SYSTEMS INTL INC,35,"Proporciona sistemas y soluciones de soporte empresarial que permiten a los proveedores de servicios inalámbricos gestionar sus operaciones, relaciones con los clientes y flujos de ingresos.",,,4457329,USD,CSGS,SMART,STK,True,WI1
telecommunications,wireless_services,US8794338298,TELEPHONE AND DATA SYSTEMS,36,Contribuye al tema Servicios Inalámbricos ofreciendo soluciones de comunicación inalámbrica.,"La participación de TDS en el tema de los Servicios Inalámbricos es evidente a través de sus subsidiarias, United States Cellular Corporation (UScellular) y TDS Telecommunications LLC (TDS Telecom), ambas las cuales brindan servicios inalámbricos. UScellular se enfoca en ofrecer planes de servicio inalámbrico a precios competitivos y productos relacionados, mientras que TDS Telecom tiene como objetivo agrupar opciones inalámbricas con sus otros servicios. Sin embargo, la compañía ha vendido su negocio de servicios inalámbricos de UScellular a T-Mobile, lo que indica un cambio en las prioridades estratégicas, a pesar de que Array aún mantiene participaciones de inversión no controladoras en compañías operadoras inalámbricas.","[{'name': 'tds-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tds-Q225-10-Q.html'}, {'name': 'tds-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tds-Q125-10-Q.html'}, {'name': 'tds-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tds-Q324-10-Q.html'}, {'name': 'tds-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/tds-FY24-10-K.html'}]",101387488,USD,TDS,SMART,STK,True,WI1
telecommunications,wireless_services,US20337X1090,COMMSCOPE HOLDING CO INC,37,Contribuye a la industria de Servicios Inalámbricos.,"La empresa demuestra su implicación en Servicios Inalámbricos a través de su segmento NICS, que proporciona redes inalámbricas y soluciones celulares interiores para empresas y proveedores de servicios, incluyendo Wi-Fi interior y exterior y puntos de acceso de evolución a largo plazo (LTE). Además, las soluciones de la empresa permiten a los proveedores de servicios ofrecer servicios de Wi-Fi, medios, voz y datos IP a sus suscriptores. Sin embargo, la empresa también ha desinvertido en su segmento de Redes Inalámbricas Exteriores (OWN) y en su unidad de negocio de Sistemas de Antenas Distribuidas (DAS), lo que sugiere un enfoque estratégico mixto en el tema de Servicios Inalámbricos.","[{'name': 'comm-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/comm-FY24-10-K.html'}]",137407031,USD,COMM,SMART,STK,False,WI1
telecommunications,wireless_services,US64115T1043,NETSCOUT SYSTEMS INC,38,Apoya a la industria de Servicios Inalámbricos.,,,6525674,USD,NTCT,SMART,STK,True,WI1
telecommunications,wireless_services,US2674751019,DYCOM INDUSTRIES INC,39,"Proporciona servicios esenciales de infraestructura, incluida la construcción y el mantenimiento de redes de comunicación inalámbrica, lo que respalda la implementación y operación de servicios inalámbricos.","La conexión de Dycom con el tema de Servicios Inalámbricos se debe principalmente a la prestación de servicios de construcción inalámbrica a proveedores de telecomunicaciones, que representan una parte sustancial de sus ingresos por contratos. La empresa es optimista sobre la disponibilidad de nuevo espectro y las cargas de trabajo emergentes de IA que podrían impulsar futuras actualizaciones y densificación de equipos inalámbricos, posicionándolos bien para futuras oportunidades. Dycom también apoya el despliegue de equipos para ofrecer servicios de banda ancha de mayor calidad tanto para acceso fijo como móvil. Además, Dycom reconoce las ventajas estratégicas de los servicios convergentes de fibra cableada e inalámbrica.","[{'name': 'dy-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dy-Q225-10-Q.html'}, {'name': 'dy-Q126-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dy-Q126-10-Q.html'}, {'name': 'dy-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dy-FY25-10-K.html'}, {'name': 'dy-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dy-Q325-10-Q.html'}]",6630,USD,DY,SMART,STK,True,WI1
telecommunications,wireless_services,US45867G1013,INTERDIGITAL INC,40,Desarrolla y licencia tecnologías inalámbricas fundamentales que permiten y avanzan diversos servicios inalámbricos.,"El enfoque de InterDigital en la tecnología inalámbrica es evidente a través de sus esfuerzos de investigación y desarrollo, particularmente en el desarrollo de tecnología fundamental para la próxima generación de telefonía móvil, incluido el 6G. Los ingenieros de la empresa lideran el desarrollo de los estándares 6G y ocupan múltiples puestos de presidente de grupos de trabajo para 3GPP. Los ingresos de InterDigital se derivan de acuerdos de licencia de patentes relacionados con la tecnología inalámbrica, incluido un acuerdo significativo con Samsung, lo que destaca la importancia de los servicios inalámbricos para el rendimiento financiero de la empresa. Además, InterDigital licencia sus innovaciones a empresas que brindan servicios inalámbricos, lo que demuestra su papel en el ecosistema inalámbrico más amplio.","[{'name': 'idcc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/idcc-Q324-10-Q.html'}, {'name': 'idcc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/idcc-FY24-10-K.html'}]",45090369,USD,IDCC,SMART,STK,True,WI1
telecommunications,wireless_services,US5763231090,MASTEC INC,41,Incluye Servicios Inalámbricos como parte de su alcance operativo.,"MasTec demuestra su compromiso con los servicios inalámbricos a través del fuerte crecimiento de su negocio inalámbrico, que se está expandiendo geográficamente y ampliando su oferta de servicios. Este crecimiento contribuye significativamente a los ingresos del segmento de Comunicaciones, impulsado por la demanda de una diversa base de clientes en los sectores de telecomunicaciones y tecnología. Esto está respaldado además por la adquisición por parte de MasTec de una empresa de telecomunicaciones especializada en servicios inalámbricos, lo que refleja la inversión y el enfoque de la empresa en esta área.","[{'name': 'mtz-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/mtz-FY24-10-K.html'}]",2586246,USD,MTZ,SMART,STK,True,WI1
telecommunications,wireless_services,US90353W1036,UBIQUITI INC,42,Es importante para la industria de Servicios Inalámbricos.,"La participación de Ubiquiti en el tema de Servicios Inalámbricos es evidente a través de su desarrollo de plataformas tecnológicas para acceso a Internet distribuido de alta capacidad, dirigido a empresas, proveedores de servicios y consumidores. Las plataformas de servicios de proveedores-propietarios de operadores de la compañía proporcionan infraestructura de red de clase portadora para banda ancha inalámbrica fija, sistemas de backhaul inalámbrico y enrutamiento, junto con soluciones de software adaptadas para Proveedores de Servicios de Internet Inalámbrico (WISP) para gestionar sus operaciones. Ubiquiti ofrece una amplia cartera de productos y soluciones de red para WISP, incluyendo plataformas como airMAX, UISP, EdgeMAX, UFiber, Wave, GPON y airFiber, así como productos de radio integrados y otros productos estándar 802.11, incluyendo estaciones base, radios, equipos de backhaul y CPE.","[{'name': 'ui-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ui-Q325-10-Q.html'}, {'name': 'ui-FY25-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/ui-FY25-10-K.html'}]",379198868,USD,UI,SMART,STK,False,WI1
telecommunications,wireless_services,US95082P1057,WESCO INTERNATIONAL INC,43,Proporciona componentes de infraestructura crítica y servicios de gestión de la cadena de suministro vitales para el desarrollo y la operación continua de redes de comunicación inalámbrica.,"Wesco, a través de su segmento de Soluciones de Utilidades y Banda Ancha (UBS), se relaciona con el tema de Servicios Inalámbricos al proporcionar productos y servicios a proveedores inalámbricos, incluidos dispositivos inalámbricos punto a punto. Además, Wesco presta servicios a proveedores de telecomunicaciones como parte de sus soluciones más amplias de distribución, logística y cadena de suministro de empresa a empresa.","[{'name': 'wcc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wcc-Q125-10-Q.html'}, {'name': 'wcc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wcc-Q225-10-Q.html'}]",6608665,USD,WCC,SMART,STK,True,WI1
