industry,theme,isin_code,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable,theme_id
industrial,beverage_manufacturing,US7416231022,PRIMO BRANDS CORP,31,"Se dedica a la producción, procesamiento y envasado de una amplia gama de bebidas para diversos mercados de consumo.","Primo Brands se identifica como una empresa líder norteamericana de bebidas de marca enfocada en la hidratación saludable, con una cartera de bebidas reconocibles y de origen sostenible distribuidas a través de una amplia red. La fabricación es central para las operaciones de Primo Brands, como lo demuestra su expansión de capacidades de producción, incluida una nueva línea de producción para Saratoga y una nueva instalación para Mountain Valley en Arkansas, destinadas a respaldar el crecimiento futuro de sus marcas. La empresa fabrica y embotella varios productos de agua, como marcas premium como Saratoga y Mountain Valley, y discute la importancia de sus instalaciones de fabricación y producción en sus operaciones y planes de expansión.","[{'name': 'prmb-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/prmb-Q324-10-Q.html'}]",740066865,USD,PRMB,SMART,STK,False,BEV
industrial,beverage_manufacturing,US6350171061,NATIONAL BEVERAGE CORP,32,Se enfoca en la fabricación y distribución de una cartera diversa de productos de bebidas.,"National Beverage Corp. se dedica a la fabricación de bebidas, principalmente a través de su distintiva cartera de aguas con gas, jugos, bebidas energéticas y refrescos carbonatados. La empresa refresca de manera innovadora a Estados Unidos con estas bebidas. También produce y distribuye refrescos carbonatados, como Shasta y Faygo. La empresa utiliza sistemas de almacén y entrega directa a tienda, y planea gastos de capital en el rango de $25 a $30 millones para el año fiscal 2025, algunos de los cuales probablemente apoyarán la fabricación de bebidas.","[{'name': 'fizz-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fizz-Q225-10-Q.html'}, {'name': 'fizz-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fizz-Q125-10-Q.html'}, {'name': 'fizz-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fizz-Q325-10-Q.html'}]",2016423,USD,FIZZ,SMART,STK,True,BEV
industrial,beverage_manufacturing,US5007541064,KRAFT HEINZ CO/THE,33,Implica la fabricación de diversos productos de bebidas dentro de su portafolio.,"La empresa se dedica a la fabricación de bebidas a través de la producción y comercialización de bebidas refrescantes y café. Estas actividades se llevan a cabo en ocho plataformas de productos impulsadas por el consumidor, incluida Hidratación y Café. La empresa está monitoreando de cerca el impacto de los aranceles y las políticas comerciales en sus plataformas de Hidratación y Café, lo que indica la importancia de la fabricación de bebidas para su negocio.","[{'name': 'khc-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/khc-Q125-10-Q.html'}, {'name': 'khc-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/khc-Q225-10-Q.html'}, {'name': 'khc-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/khc-Q324-10-Q.html'}, {'name': 'khc-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/khc-FY24-10-K.html'}]",199169586,USD,KHC,SMART,STK,True,BEV
industrial,beverage_manufacturing,US1005571070,BOSTON BEER COMPANY INC-A,34,"Fabrica y comercializa principalmente una cartera diversa de bebidas alcohólicas y no alcohólicas, que incluyen cerveza, seltzer duro y otras bebidas de malta saborizadas.","La participación de The Boston Beer Company en el tema de la Industria de Fabricación de Bebidas es evidente a través de sus actividades comerciales principales, que implican la producción y venta de bebidas alcohólicas principalmente en el mercado nacional. Esto está respaldado por discusiones sobre activos de cervecería, costos internos de cervecería y la producción y venta de diversas marcas de bebidas como Samuel Adams, Truly y Twisted Tea. Las operaciones de la compañía incluyen ventas de barriles, ingresos netos por ventas de bebidas, costos de bienes vendidos y eficiencias de cervecería, todo directamente relacionado con la fabricación de bebidas. Además, la compañía se enfoca en mejorar las eficiencias de la cervecería y optimizar las recetas para reducir costos y apoyar la innovación de productos.","[{'name': 'sam-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sam-Q324-10-Q.html'}, {'name': 'sam-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sam-Q225-10-Q.html'}, {'name': 'sam-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sam-FY24-10-K.html'}]",1841216,USD,SAM,SMART,STK,True,BEV
industrial,beverage_manufacturing,US4660321096,J & J SNACK FOODS CORP,35,Incluye la fabricación y distribución de diversos productos de bebidas como parte de su cartera de alimentos y aperitivos.,"J&J Snack Foods demuestra su participación en la industria de fabricación de bebidas a través de la producción y distribución de bebidas congeladas, especialmente las marcas ICEE y SLUSH PUPPIE. El enfoque de la empresa en este segmento se evidencia aún más en sus esfuerzos de innovación, como la eliminación del colorante rojo de los productos ICEE, y su compromiso con los principales clientes de QSR para probar nuevos productos ICEE. Si bien las ventas de bebidas contribuyen significativamente, como se ve con los $ 368.3 millones en ventas para el año fiscal 2024, la compañía también reconoce desafíos como los tipos de cambio extranjeros desfavorables que afectan el volumen de bebidas.","[{'name': 'jjsf-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/jjsf-Q225-10-Q.html'}, {'name': 'jjsf-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/jjsf-FY24-10-K.html'}]",270864,USD,JJSF,SMART,STK,True,BEV
industrial,beverage_manufacturing,US8552441094,STARBUCKS CORP,36,Fabrica y vende una amplia gama de cafés y otras bebidas listas para beber a nivel mundial.,"El compromiso de Starbucks con la industria de fabricación de bebidas es evidente en sus operaciones principales, ya que la empresa se identifica como el principal tostador, comercializador y minorista de café especial a nivel mundial. Esto incluye la fabricación y distribución de bebidas como café y té, junto con la venta de productos envasados para el consumidor a través de su Global Coffee Alliance con Nestlé. El segmento de Desarrollo de Canales enfatiza aún más este enfoque a través de su negocio global de bebidas listas para consumir, destacando la fabricación de bebidas como un aspecto central de las actividades de Starbucks.","[{'name': 'sbux-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/sbux-Q125-10-Q.html'}, {'name': 'sbux-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/sbux-FY24-10-K.html'}]",274105,USD,SBUX,SMART,STK,True,BEV
industrial,beverage_manufacturing,KYG367381053,FRESH DEL MONTE PRODUCE INC,37,Contribuye a la fabricación de bebidas a través de la producción de jugos y otras bebidas a base de frutas.,"La participación de la empresa en la industria de fabricación de bebidas es evidente a través de su producción y comercialización de jugos y otras bebidas en Europa, África y Oriente Medio. Como productor y comercializador líder de estos productos, la empresa incluye las bebidas como parte de su segmento de 'Productos frescos y de valor añadido'. Si bien la fabricación de bebidas no es el enfoque principal de la empresa, sigue siendo un componente notable de sus operaciones generales, y la empresa declara explícitamente su papel en el sector de las bebidas.","[{'name': 'fdp-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fdp-Q324-10-Q.html'}, {'name': 'fdp-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/fdp-Q125-10-Q.html'}, {'name': 'fdp-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/fdp-FY24-10-K.html'}]",6478290,USD,FDP,SMART,STK,True,BEV
industrial,beverage_manufacturing,US92846Q1076,VITA COCO CO INC/THE,38,Contribuye a la industria de fabricación de bebidas a través de sus operaciones de producción.,"La participación de The Vita Coco Company en el tema Industria de Fabricación de Bebidas es evidente a través de sus actividades comerciales principales. La compañía fue pionera en el agua de coco envasada y se ha expandido a otras categorías de bebidas, obteniendo productos de una red global de fábricas y co-envasadores para apoyar el embalaje y la distribución. La estrategia de crecimiento de Vita Coco se basa en su marca líder de agua de coco, respaldada por una cadena de suministro diversificada, con capacidad de producción asegurada tanto para el crecimiento de la marca como para las relaciones de marca blanca. La compañía también está agregando activamente fábricas para expandir su huella de cadena de suministro, lo que demuestra una inversión continua en capacidades de fabricación de bebidas.","[{'name': 'coco-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/coco-FY24-10-K.html'}]",522320539,USD,COCO,SMART,STK,False,BEV
industrial,beverage_manufacturing,US1344291091,THE CAMPBELL'S COMPANY,39,Se dedica a la fabricación de bebidas.,"Campbell's es un fabricante y comercializador de productos alimenticios y de bebidas de marca, y el segmento de Comidas y Bebidas contribuye significativamente a las ventas netas. El enfoque de la compañía en la fabricación de bebidas se ve reforzado por su adquisición de Sovos Brands, que incluye productos de bebidas y contribuyó significativamente a un aumento en las ventas netas. Si bien Campbell's se identifica como fabricante de productos alimenticios y de bebidas, la mención constante de bebidas indica la importancia de la fabricación de bebidas para la compañía.","[{'name': 'cpb-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/cpb-FY24-10-K.html'}, {'name': 'cpb-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cpb-Q225-10-Q.html'}, {'name': 'cpb-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cpb-Q125-10-Q.html'}]",5980,USD,CPB,SMART,STK,True,BEV
industrial,beverage_manufacturing,FR0013467479,CONSTELLIUM SE,40,Proporciona productos de aluminio cruciales para las necesidades de empaque de la industria de fabricación de bebidas.,"La participación de Constellium en la industria de fabricación de bebidas es evidente a través del suministro de hojalata para latas y hojalata para tapas al mercado de embalajes tanto para los sectores de bebidas como de alimentos. Esta actividad se encuentra dentro del segmento de Productos Laminados de Embalaje y Automoción (P&ARP), que se centra en la producción de productos de chapa de aluminio laminado personalizados. Si bien la empresa suministra hojalata para latas a la industria de bebidas, su participación se considera moderada, y el segmento P&ARP, incluido el embalaje, contribuye a una parte significativa de los ingresos de la empresa.","[{'name': 'cstm-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cstm-Q125-10-Q.html'}]",394959368,USD,CSTM,SMART,STK,False,BEV
