type,link_type,key,name,rank,description,evidence,evidenceSources,conid,currency,symbol,exchange,assetType,navigable
transportation and logistics,mobility_solutions,US2576511099,DONALDSON CO INC,40,Proporciona soluciones de filtración esenciales que mejoran el rendimiento y la longevidad de los motores y sistemas hidráulicos en vehículos y otros equipos móviles en diversos sectores.,"La participación de Donaldson en Soluciones de Movilidad es evidente a través de su segmento dedicado de Soluciones de Movilidad, que abarca las unidades de negocio Off-Road, On-Road y Aftermarket. Este segmento representa una parte sustancial de los ingresos de la empresa, con la fortaleza del mercado de repuestos contribuyendo a resultados récord y asociaciones estratégicas, como la de NAPA, ampliando su alcance. La empresa también se enfoca en consolidar su posición de liderazgo en filtración diversificada liderada por la tecnología a través de I + D e inversiones de capital en filtración de aire y combustibles alternativos dentro del sector de soluciones móviles.","[{'name': 'dci-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dci-Q225-10-Q.html'}, {'name': 'dci-Q325-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/dci-Q325-10-Q.html'}, {'name': 'dci-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/dci-FY24-10-K.html'}]",6353,USD,DCI,SMART,STK,True
transportation and logistics,mobility_solutions,BMG0750C1082,AXALTA COATING SYSTEMS LTD,41,"Proporciona sistemas avanzados de recubrimiento para diversos segmentos dentro de la industria de soluciones de movilidad, incluyendo la fabricación y el repintado de vehículos automotrices y comerciales.","La participación de Axalta en Soluciones de Movilidad es evidente a través de su segmento de Recubrimientos de Movilidad, que proporciona tecnologías de recubrimientos para fabricantes de equipos originales (OEM) de vehículos ligeros y comerciales, abordando las necesidades de transporte y megatendencias como la electrificación y la conducción autónoma. El segmento de Movilidad de la compañía demuestra un crecimiento orgánico, particularmente en China y América Latina, impulsado por la obtención de nuevos negocios y un precio-combinación favorable. Axalta se enfoca en la innovación, lanzando una base de agua de próxima generación para mejorar la eficiencia y la capacidad de color, así como probando su tecnología de pintura digital NexJet con un OEM global importante, al tiempo que se expande a geografías subrepresentadas en Asia y América Latina con autobuses y remolques.","[{'name': 'axta-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/axta-Q324-10-Q.html'}, {'name': 'axta-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/axta-FY24-10-K.html'}]",173253787,USD,AXTA,SMART,STK,True
transportation and logistics,mobility_solutions,US8851601018,THOR INDUSTRIES INC,42,Ofrece una diversa gama de vehículos recreativos que permiten experiencias de vida y viajes móviles para los consumidores.,"El compromiso de la empresa con las Soluciones de Movilidad es evidente a través de la fabricación de vehículos recreativos (RVs), incluyendo vehículos urbanos y autocaravanas, particularmente dentro de sus operaciones europeas, que abordan las necesidades de transporte y mejoran la movilidad personal. Estos RVs brindan a los consumidores la capacidad de viajar y conectarse con la naturaleza, ofreciendo beneficios únicos tanto para escapadas cortas como para aventuras prolongadas. La línea de RVs de la empresa, que incluye vehículos urbanos, autocaravanas y caravanas, está diseñada para mejorar la accesibilidad y satisfacer diversas preferencias de viaje.","[{'name': 'tho-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tho-Q125-10-Q.html'}, {'name': 'tho-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/tho-Q225-10-Q.html'}]",12786,USD,THO,SMART,STK,True
transportation and logistics,mobility_solutions,US03214Q1085,AMPRIUS TECHNOLOGIES INC,43,"Desarrolla tecnología avanzada de baterías de iones de litio con ánodo de silicio para mejorar el rendimiento, la autonomía y la eficiencia de diversas aplicaciones de movilidad eléctrica.","El compromiso de Amprius Technologies con las Soluciones de Movilidad es evidente en su desarrollo, fabricación y comercialización de baterías de iones de litio adaptadas para aplicaciones de movilidad, dirigidas específicamente a las industrias de la aviación, vehículos eléctricos (VE) y vehículos eléctricos ligeros (VEL). La tecnología patentada de la empresa está diseñada para una amplia aplicación en el transporte eléctrico, y están trabajando activamente para mejorar la vida útil de la batería y la densidad de energía para ampliar la adopción de sus baterías en nuevos sectores de transporte electrificado. Además, Amprius se centra en el desarrollo de factores de forma de celdas más grandes para satisfacer una gama más amplia de necesidades de transporte electrificado.","[{'name': 'ampx-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/ampx-Q225-10-Q.html'}]",585323053,USD,AMPX,SMART,STK,False
transportation and logistics,mobility_solutions,US65345N1063,NEXTNAV INC,44,"Se enfoca en ofrecer soluciones precisas de posicionamiento, navegación y tiempo, cruciales para mejorar la precisión y fiabilidad de los servicios y aplicaciones basados en la ubicación en diversas plataformas móviles.",,,523778418,USD,NN,SMART,STK,False
transportation and logistics,mobility_solutions,US9507551086,WERNER ENTERPRISES INC,45,"Proporciona servicios esenciales de transporte y logística, contribuyendo al marco más amplio de soluciones de movilidad a través de su extensa flota y red operativa.","La participación de Werner en soluciones de movilidad se deriva de sus operaciones en los sectores de carga completa y logística de la industria del transporte, donde proporciona servicios de transporte y logística a los clientes. La empresa ofrece diversos servicios de transporte, incluidas flotas dedicadas, carga completa unidireccional, corretaje e intermodal, mejorando la accesibilidad y la eficiencia. Además, Werner gestiona los requisitos de transporte, proporciona modos de transporte alternativos y ofrece análisis de sistemas para optimizar las necesidades de transporte. La empresa ofrece diversas soluciones para satisfacer las necesidades de transporte y logística de los clientes.","[{'name': 'wern-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wern-Q125-10-Q.html'}, {'name': 'wern-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/wern-Q225-10-Q.html'}]",276009,USD,WERN,SMART,STK,True
transportation and logistics,mobility_solutions,US9282981086,VISHAY INTERTECHNOLOGY INC,46,Proporciona componentes electrónicos esenciales y soluciones que son integrales para varios sistemas dentro de aplicaciones de movilidad.,"El compromiso de Vishay con las Soluciones de Movilidad es evidente a través de su producción de semiconductores discretos y componentes electrónicos pasivos esenciales para diseños automotrices innovadores, siendo el sector automotriz un mercado final importante. La empresa se enfoca estratégicamente en capitalizar las mega tendencias, incluida la movilidad eléctrica, para impulsar el crecimiento de los ingresos y optimizar los rendimientos para los accionistas. Esto se ve respaldado además por sus planes de expandir la capacidad y posicionarse para la próxima fase de mega tendencias en movilidad eléctrica, sostenibilidad y conectividad, con un énfasis particular en la electrificación automotriz, incluidos los vehículos eléctricos de batería y los trenes motrices híbridos.","[{'name': 'vsh-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vsh-FY24-10-K.html'}, {'name': 'vsh-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vsh-Q225-10-Q.html'}, {'name': 'vsh-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vsh-Q324-10-Q.html'}]",13591,USD,VSH,SMART,STK,True
transportation and logistics,mobility_solutions,US1265011056,CTS CORP,47,Contribuye al avance de las Soluciones de Movilidad.,"La participación de CTS en Soluciones de Movilidad es evidente a través de la fabricación de sensores, componentes de conectividad y actuadores suministrados a los fabricantes de equipos originales y proveedores de nivel uno en el mercado del transporte. Si bien las ventas de transporte han experimentado una disminución, la empresa se centra en la electrificación y el transporte, agregando un nuevo cliente en electrificación para una aplicación de seguridad pasiva y ganando una nueva línea de productos para la integración del espacio para los pies de los vehículos. Los productos de vehículos ligeros de la empresa son en su mayoría agnósticos a la tecnología de transmisión.","[{'name': 'cts-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/cts-Q125-10-Q.html'}]",6190,USD,CTS,SMART,STK,True
transportation and logistics,mobility_solutions,SGXZ55111462,VINFAST AUTO LTD,48,"Desarrolla y fabrica vehículos eléctricos, proporcionando opciones de transporte sostenible que contribuyen a la evolución de las soluciones de movilidad.",,,648093140,USD,VFS,SMART,STK,False
transportation and logistics,mobility_solutions,US50189K1034,LCI INDUSTRIES,49,Participa en actividades que son parte integral del tema de Soluciones de Movilidad.,"La participación de Lippert en Soluciones de Movilidad es evidente a través de su enfoque estratégico en el sector del transporte, incluyendo lanzamientos de nuevos productos para plataformas de autobuses comerciales de alta resistencia y autobuses de tránsito. Esto se ve reforzado por las adquisiciones de Freedman Seating Company y Trans/Air, que han fortalecido la posición de Lippert en el mercado de autobuses y se espera que generen $200 millones en ingresos anualizados. Además, Lippert suministra componentes de ingeniería a la industria del transporte, con sistemas de ventanas y productos de vidrio que contribuyen al crecimiento de contenido en diversas plataformas de autobuses.","[{'name': 'lcii-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/lcii-FY24-10-K.html'}]",260424621,USD,LCII,SMART,STK,True
transportation and logistics,mobility_solutions,US1442851036,CARPENTER TECHNOLOGY,50,Desempeña un papel en la promoción y contribución a Soluciones de Movilidad.,"Carpenter Technology Corporation participa en el tema de Soluciones de Movilidad a través de su provisión de materiales de aleaciones especiales de alto rendimiento y soluciones de procesos para el mercado del transporte. La compañía se identifica como líder en esta área; sin embargo, las ventas al mercado de uso final del transporte han disminuido, lo que refleja una menor demanda en aplicaciones de vehículos ligeros, medianos y pesados, aunque esto se vio parcialmente compensado por una mayor demanda en aplicaciones de transporte especializadas. Si bien el sector del transporte contribuye a los ingresos de la empresa, representa un porcentaje relativamente pequeño de las ventas netas totales.","[{'name': 'crs-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crs-Q225-10-Q.html'}, {'name': 'crs-Q125-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/crs-Q125-10-Q.html'}]",6077,USD,CRS,SMART,STK,True
transportation and logistics,mobility_solutions,US92343V1044,VERIZON COMMUNICATIONS INC,51,"Ofrece servicios y dispositivos de comunicación móvil, lo que permite la conectividad y la productividad para una clientela diversa.","Verizon aborda la demanda de movilidad a través de sus servicios de datos, video y voz proporcionados en sus redes y plataformas. Las soluciones de la compañía están diseñadas para satisfacer las necesidades de los clientes de movilidad, conectividad de red confiable y seguridad. Sin embargo, no hay mención explícita de personal dedicado, tecnologías propietarias, soluciones únicas o compromisos financieros específicos relacionados con soluciones de movilidad, ni hay datos disponibles sobre las contribuciones de ingresos de esta área.","[{'name': 'vz-Q225-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vz-Q225-10-Q.html'}, {'name': 'vz-Q324-10-Q', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-q/vz-Q324-10-Q.html'}, {'name': 'vz-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/vz-FY24-10-K.html'}]",4901,USD,VZ,SMART,STK,True
transportation and logistics,mobility_solutions,US00206R1023,AT&T INC,52,Ofrece un conjunto completo de servicios y tecnologías de comunicación móvil a consumidores y empresas.,"La participación de AT&T en Soluciones de Movilidad es evidente a través del crecimiento de su negocio de Movilidad, que agregó más de 400,000 clientes de teléfonos pospago e impulsó el crecimiento de los ingresos por servicios. Este crecimiento se ve cada vez más impulsado por los clientes que adoptan servicios inalámbricos y de banda ancha, con una alta adopción de ofertas convergentes. AT&T también está aumentando su base de clientes de Internet Air y observando un mejor rendimiento de sus inversiones en red de lo esperado. La creciente penetración convergente, donde más de 4 de cada 10 hogares con fibra de AT&T también se suscriben a servicios de Movilidad, resalta el atractivo de invertir en fibra debido al impulso que proporciona al negocio de Movilidad.",,37018770,USD,T,SMART,STK,True
transportation and logistics,mobility_solutions,US68902V1070,OTIS WORLDWIDE CORP,53,"Proporciona ascensores, escaleras mecánicas y cintas transportadoras, desempeñando un papel clave en la habilitación del movimiento vertical y horizontal eficiente de personas dentro de la infraestructura urbana y los edificios.","El enfoque de Otis en soluciones de movilidad se demuestra a través de su diseño, fabricación, venta e instalación de ascensores, escaleras mecánicas y pasarelas móviles para diversos edificios y proyectos de infraestructura. Esto se enfatiza aún más con el cambio de nombre de Zardoya Otis a Otis Mobility tras su adquisición, lo que indica un énfasis estratégico en la movilidad. El segmento de servicios de la compañía también contribuye al ofrecer servicios de mantenimiento, reparación y modernización de ascensores y escaleras mecánicas, garantizando un mejor funcionamiento de los equipos y una mejor funcionalidad del edificio.","[{'name': 'otis-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/otis-FY24-10-K.html'}]",410755402,USD,OTIS,SMART,STK,True
transportation and logistics,mobility_solutions,US00091G1040,ACV AUCTIONS INC-A,54,"Proporciona un mercado digital para transacciones de vehículos al por mayor, contribuyendo a la eficiencia y accesibilidad del sector de Soluciones de Movilidad.","ACV proporciona soluciones de movilidad a través de su plataforma de mercado para comprar y vender vehículos usados, junto con ACV Transport, que facilita el movimiento de vehículos entre concesionarios. Estos servicios, que incluyen transporte, financiación y precios optimizados por IA, mejoran la accesibilidad y la eficiencia en la movilidad comercial. La empresa ayuda a los concesionarios a obtener y gestionar inventarios, procesar pagos, transferir títulos y gestionar arbitrajes, todo lo cual contribuye a las soluciones de movilidad dentro de la industria automotriz. ACV Capital también amplía sus ofertas para incluir transacciones fuera de la plataforma, apoyando aún más su participación en soluciones de movilidad.","[{'name': 'acva-FY24-10-K', 'url': 'https://storage.googleapis.com/reflexivity-documents-prod/edgar/filing/10-k/acva-FY24-10-K.html'}]",478483385,USD,ACVA,SMART,STK,False
